kind,geoid,name,qualified_name,state,state_name,west,south,east,north
county,06113,Yolo,Yolo County,CA,California,-122.422048,38.313089,-121.501033,38.925861
county,06115,Yuba,Yuba County,CA,California,-121.636368,38.918393,-121.009477,39.639459
county,08001,Adams,Adams County,CO,Colorado,-105.053339,39.738040,-103.705701,40.001475
county,08003,Alamosa,Alamosa County,CO,Colorado,-106.039354,37.356228,-105.452727,37.752306
county,08005,Arapahoe,Arapahoe County,CO,Colorado,-105.054169,39.563647,-103.706547,39.740822
county,08007,Archuleta,Archuleta County,CO,Colorado,-107.482409,36.992426,-106.476275,37.422961
county,08009,Baca,Baca County,CO,Colorado,-103.086969,36.993016,-102.041524,37.644424
county,08011,Bent,Bent County,CO,Colorado,-103.404426,37.643299,-102.741030,38.267796
county,08013,Boulder,Boulder County,CO,Colorado,-105.694362,39.912886,-105.052774,40.262781
county,08014,Broomfield,Broomfield County,CO,Colorado,-105.165689,39.889292,-104.961157,40.044144
county,08015,Chaffee,Chaffee County,CO,Colorado,-106.599516,38.422280,-105.878033,39.057908
county,08017,Cheyenne,Cheyenne County,CO,Colorado,-103.172943,38.612450,-102.045074,39.047038
county,08019,Clear Creek,Clear Creek County,CO,Colorado,-105.927030,39.564865,-105.397949,39.851996
county,08021,Conejos,Conejos County,CO,Colorado,-106.678373,36.993839,-105.718021,37.403596
county,08023,Costilla,Costilla County,CO,Colorado,-105.771391,36.995169,-105.129720,37.658143
county,08025,Crowley,Crowley County,CO,Colorado,-104.058402,38.112525,-103.501387,38.523330
county,08027,Custer,Custer County,CO,Colorado,-105.796897,37.889703,-105.048287,38.265191
county,08029,Delta,Delta County,CO,Colorado,-108.378953,38.668051,-107.500575,39.217916
county,08031,Denver,Denver County,CO,Colorado,-105.109924,39.614332,-104.599581,39.914178
county,08033,Dolores,Dolores County,CO,Colorado,-109.043461,37.484820,-107.860845,37.895505
county,08035,Douglas,Douglas County,CO,Colorado,-105.329445,39.129487,-104.660160,39.566190
county,08037,Eagle,Eagle County,CO,Colorado,-107.113947,39.349469,-106.175920,39.925250
county,08039,Elbert,Elbert County,CO,Colorado,-104.662892,38.866436,-103.714355,39.566360
county,08041,El Paso,El Paso County,CO,Colorado,-105.072529,38.519560,-104.051568,39.129979
county,08043,Fremont,Fremont County,CO,Colorado,-106.012751,38.257548,-104.940366,38.697558
county,08045,Garfield,Garfield County,CO,Colorado,-109.051363,39.365983,-107.031772,40.091538
county,08047,Gilpin,Gilpin County,CO,Colorado,-105.700773,39.745856,-105.397450,39.938388
county,08049,Grand,Grand County,CO,Colorado,-106.652832,39.684122,-105.626090,40.486252
county,08051,Gunnison,Gunnison County,CO,Colorado,-107.635040,38.146892,-106.245529,39.257597
county,08053,Hinsdale,Hinsdale County,CO,Colorado,-107.591367,37.422673,-107.000602,38.147267
county,08055,Huerfano,Huerfano County,CO,Colorado,-105.501755,37.289117,-104.351109,38.018946
county,08057,Jackson,Jackson County,CO,Colorado,-106.873190,40.323407,-105.851755,41.002663
county,08059,Jefferson,Jefferson County,CO,Colorado,-105.399150,39.129474,-105.048740,39.914367
county,08061,Kiowa,Kiowa County,CO,Colorado,-103.506985,38.265016,-102.044442,38.615695
county,08063,Kit Carson,Kit Carson County,CO,Colorado,-103.163072,39.037610,-102.046571,39.574058
county,08065,Lake,Lake County,CO,Colorado,-106.586338,39.056073,-106.135529,39.380962
county,08067,La Plata,La Plata County,CO,Colorado,-108.381069,36.999015,-107.481462,37.640315
county,08069,Larimer,Larimer County,CO,Colorado,-106.195372,40.257884,-104.943091,40.998210
county,08071,Las Animas,Las Animas County,CO,Colorado,-105.155042,36.992729,-103.074663,37.817488
county,08073,Lincoln,Lincoln County,CO,Colorado,-104.055528,38.516409,-103.154376,39.566474
county,08075,Logan,Logan County,CO,Colorado,-103.581844,40.435298,-102.650880,41.002558
county,08077,Mesa,Mesa County,CO,Colorado,-109.060253,38.499987,-107.377479,39.366711
county,08079,Mineral,Mineral County,CO,Colorado,-107.145138,37.392304,-106.693523,37.974777
county,08081,Moffat,Moffat County,CO,Colorado,-109.050969,40.219991,-107.314153,41.003073
county,08083,Montezuma,Montezuma County,CO,Colorado,-109.046039,36.998906,-107.969923,37.639587
county,08085,Montrose,Montrose County,CO,Colorado,-109.060062,38.152252,-107.500020,38.668553
county,08087,Morgan,Morgan County,CO,Colorado,-104.150494,40.000856,-103.464541,40.524408
county,08089,Otero,Otero County,CO,Colorado,-104.061891,37.643482,-103.398108,38.265442
county,08091,Ouray,Ouray County,CO,Colorado,-108.132380,37.892007,-107.511000,38.332778
county,08093,Park,Park County,CO,Colorado,-106.210173,38.693089,-105.328962,39.568197
county,08095,Phillips,Phillips County,CO,Colorado,-102.665572,40.438473,-102.051292,40.749591
county,08097,Pitkin,Pitkin County,CO,Colorado,-107.465957,38.977720,-106.426487,39.366261
county,08099,Prowers,Prowers County,CO,Colorado,-102.747988,37.643486,-102.041574,38.268774
county,08101,Pueblo,Pueblo County,CO,Colorado,-105.050678,37.734704,-104.053921,38.522434
county,08103,Rio Blanco,Rio Blanco County,CO,Colorado,-109.051040,39.650164,-107.037363,40.226062
county,08105,Rio Grande,Rio Grande County,CO,Colorado,-106.711624,37.399350,-106.038413,37.835244
county,08107,Routt,Routt County,CO,Colorado,-107.442594,39.918671,-106.626112,41.003444
county,08109,Saguache,Saguache County,CO,Colorado,-107.001663,37.747809,-105.428647,38.457671
county,08111,San Juan,San Juan County,CO,Colorado,-107.975060,37.639478,-107.458114,37.965015
county,08113,San Miguel,San Miguel County,CO,Colorado,-109.043121,37.773648,-107.732787,38.154959
county,08115,Sedgwick,Sedgwick County,CO,Colorado,-102.653463,40.749126,-102.051292,41.002597
county,08117,Summit,Summit County,CO,Colorado,-106.440301,39.357378,-105.775702,39.924914
county,08119,Teller,Teller County,CO,Colorado,-105.330382,38.647464,-104.938961,39.129783
county,08121,Washington,Washington County,CO,Colorado,-103.707072,39.565654,-102.779960,40.438446
county,08123,Weld,Weld County,CO,Colorado,-105.056720,40.000251,-103.573387,41.002054
county,08125,Yuma,Yuma County,CO,Colorado,-102.803767,39.567841,-102.049806,40.440008
county,09110,Capitol,Capitol Planning Region,CT,Connecticut,-72.953651,41.544725,-72.156321,42.037709
county,09120,Greater Bridgeport,Greater Bridgeport Planning Region,CT,Connecticut,-73.368811,41.118193,-73.086752,41.391711
county,09130,Lower Connecticut River Valley,Lower Connecticut River Valley Planning Region,CT,Connecticut,-72.752941,41.254811,-72.248810,41.646999
county,09140,Naugatuck Valley,Naugatuck Valley Planning Region,CT,Connecticut,-73.327050,41.254596,-72.846297,41.723177
county,09150,Northeastern Connecticut,Northeastern Connecticut Planning Region,CT,Connecticut,-72.234898,41.505753,-71.786994,42.031087
county,09160,Northwest Hills,Northwest Hills Planning Region,CT,Connecticut,-73.518238,41.504409,-72.863638,42.050587
county,09170,South Central Connecticut,South Central Connecticut Planning Region,CT,Connecticut,-73.122453,41.168752,-72.536330,41.578894
county,09180,Southeastern Connecticut,Southeastern Connecticut Planning Region,CT,Connecticut,-72.466730,41.285883,-71.793568,41.756117
county,09190,Western Connecticut,Western Connecticut Planning Region,CT,Connecticut,-73.727775,40.980144,-73.183269,41.683327
county,10001,Kent,Kent County,DE,Delaware,-75.760104,38.829859,-75.311607,39.365656
county,10003,New Castle,New Castle County,DE,Delaware,-75.788658,39.290417,-75.423416,39.839007
county,10005,Sussex,Sussex County,DE,Delaware,-75.722599,38.451196,-75.048939,38.961873
county,11001,District of Columbia,District of Columbia,DC,District of Columbia,-77.119759,38.791645,-76.909395,38.995110
county,12001,Alachua,Alachua County,FL,Florida,-82.658554,29.417178,-82.049052,29.945254
county,12003,Baker,Baker County,FL,Florida,-82.459792,30.136449,-82.049236,30.584287
county,12005,Bay,Bay County,FL,Florida,-85.995927,29.924355,-85.383780,30.567682
county,12007,Bradford,Bradford County,FL,Florida,-82.418728,29.718232,-82.046112,30.143136
county,12009,Brevard,Brevard County,FL,Florida,-80.987250,27.822058,-80.446973,28.791325
county,12011,Broward,Broward County,FL,Florida,-80.881285,25.956770,-80.074837,26.355431
county,12013,Calhoun,Calhoun County,FL,Florida,-85.389679,30.199976,-84.932519,30.608026
county,12015,Charlotte,Charlotte County,FL,Florida,-82.375226,26.769600,-81.562531,27.035250
county,12017,Citrus,Citrus County,FL,Florida,-82.759421,28.665898,-82.169141,29.052565
county,12019,Clay,Clay County,FL,Florida,-82.049425,29.718670,-81.581207,30.193466
county,12021,Collier,Collier County,FL,Florida,-81.845775,25.803475,-80.872558,26.517069
county,12023,Columbia,Columbia County,FL,Florida,-82.800477,29.825630,-82.452518,30.597734
county,12027,DeSoto,DeSoto County,FL,Florida,-82.057631,27.031700,-81.562503,27.340641
county,12029,Dixie,Dixie County,FL,Florida,-83.414774,29.288593,-82.903956,29.825409
county,12031,Duval,Duval County,FL,Florida,-82.049411,30.103748,-81.379877,30.586232
county,12033,Escambia,Escambia County,FL,Florida,-87.634938,30.280435,-86.918872,30.999024
county,12035,Flagler,Flagler County,FL,Florida,-81.523660,29.261146,-81.101910,29.670670
county,12037,Franklin,Franklin County,FL,Florida,-85.222476,29.586991,-84.333746,30.013883
county,12039,Gadsden,Gadsden County,FL,Florida,-84.932519,30.387799,-84.282561,30.711542
county,12041,Gilchrist,Gilchrist County,FL,Florida,-82.973054,29.562467,-82.656272,29.935453
county,12043,Glades,Glades County,FL,Florida,-81.565748,26.768161,-80.870236,27.210771
county,12045,Gulf,Gulf County,FL,Florida,-85.417495,29.666669,-85.017939,30.201385
county,12047,Hamilton,Hamilton County,FL,Florida,-83.309287,30.317369,-82.645555,30.634405
county,12049,Hardee,Hardee County,FL,Florida,-82.055753,27.336709,-81.563463,27.646645
county,12051,Hendry,Hendry County,FL,Florida,-81.566527,26.253069,-80.879710,26.958919
county,12053,Hernando,Hernando County,FL,Florida,-82.681222,28.433576,-82.054469,28.694859
county,12055,Highlands,Highlands County,FL,Florida,-81.564062,27.032319,-80.940676,27.646645
county,12057,Hillsborough,Hillsborough County,FL,Florida,-82.764241,27.576037,-82.054035,28.173348
county,12059,Holmes,Holmes County,FL,Florida,-86.037591,30.703017,-85.497992,30.996932
county,12061,Indian River,Indian River County,FL,Florida,-80.881566,27.556979,-80.321453,27.860755
county,12063,Jackson,Jackson County,FL,Florida,-85.600062,30.564336,-84.857921,31.000888
county,12065,Jefferson,Jefferson County,FL,Florida,-84.076161,30.081720,-83.604186,30.672100
county,12067,Lafayette,Lafayette County,FL,Florida,-83.370890,29.822222,-82.875220,30.260670
county,12069,Lake,Lake County,FL,Florida,-81.957641,28.345180,-81.349723,29.276766
county,12071,Lee,Lee County,FL,Florida,-82.272092,26.316245,-81.562216,26.789518
county,12073,Leon,Leon County,FL,Florida,-84.715144,30.273617,-83.977424,30.685321
county,12075,Levy,Levy County,FL,Florida,-83.166951,28.992412,-82.403237,29.591315
county,12077,Liberty,Liberty County,FL,Florida,-85.154015,29.971399,-84.543021,30.606393
county,12079,Madison,Madison County,FL,Florida,-83.821862,30.260110,-83.170969,30.651258
county,12081,Manatee,Manatee County,FL,Florida,-82.745748,27.207769,-82.054349,27.646680
county,12083,Marion,Marion County,FL,Florida,-82.535886,28.959778,-81.638696,29.521678
county,12085,Martin,Martin County,FL,Florida,-80.885639,26.956627,-80.079949,27.263831
county,12086,Miami-Dade,Miami-Dade County,FL,Florida,-80.873270,25.138070,-80.117896,25.979434
county,12087,Monroe,Monroe County,FL,Florida,-82.926114,24.521304,-80.253015,25.805377
county,12089,Nassau,Nassau County,FL,Florida,-82.050432,30.273432,-81.425846,30.829922
county,12091,Okaloosa,Okaloosa County,FL,Florida,-86.799481,30.378661,-86.388627,30.996974
county,12093,Okeechobee,Okeechobee County,FL,Florida,-81.214237,26.958919,-80.677427,27.643238
county,12095,Orange,Orange County,FL,Florida,-81.658603,28.346917,-80.862908,28.786190
county,12097,Osceola,Osceola County,FL,Florida,-81.657268,27.641990,-80.861576,28.348182
county,12099,Palm Beach,Palm Beach County,FL,Florida,-80.886014,26.320772,-80.031362,26.970940
county,12101,Pasco,Pasco County,FL,Florida,-82.852432,28.171044,-82.054694,28.478794
county,12103,Pinellas,Pinellas County,FL,Florida,-82.852168,27.611854,-82.587625,28.173319
county,12105,Polk,Polk County,FL,Florida,-82.106205,27.643238,-81.131044,28.361868
county,12107,Putnam,Putnam County,FL,Florida,-82.056151,29.324430,-81.433583,29.840176
county,12109,St. Johns,St. Johns County,FL,Florida,-81.690458,29.622432,-81.212878,30.252914
county,12111,St. Lucie,St. Lucie County,FL,Florida,-80.679659,27.205584,-80.199435,27.558736
county,12113,Santa Rosa,Santa Rosa County,FL,Florida,-87.313908,30.335930,-86.785692,30.999594
county,12115,Sarasota,Sarasota County,FL,Florida,-82.642835,26.945264,-82.056497,27.389737
county,12117,Seminole,Seminole County,FL,Florida,-81.459728,28.610501,-80.986941,28.879227
county,12119,Sumter,Sumter County,FL,Florida,-82.311697,28.305320,-81.953333,28.960530
county,12121,Suwannee,Suwannee County,FL,Florida,-83.253236,29.882334,-82.758583,30.442865
county,12123,Taylor,Taylor County,FL,Florida,-83.992284,29.665701,-83.318859,30.304212
county,12125,Union,Union County,FL,Florida,-82.575991,29.919923,-82.137909,30.143117
county,12127,Volusia,Volusia County,FL,Florida,-81.680903,28.612671,-80.732925,29.427070
county,12129,Wakulla,Wakulla County,FL,Florida,-84.737846,29.969059,-84.075539,30.303493
county,12131,Walton,Walton County,FL,Florida,-86.397361,30.269139,-85.844421,30.994477
county,12133,Washington,Washington County,FL,Florida,-85.993690,30.389320,-85.432274,30.830552
county,13001,Appling,Appling County,GA,Georgia,-82.550714,31.469253,-82.048582,31.966182
county,13003,Atkinson,Atkinson County,GA,Georgia,-83.141518,31.183038,-82.628975,31.420395
county,13005,Bacon,Bacon County,GA,Georgia,-82.628273,31.416906,-82.226585,31.710796
county,13007,Baker,Baker County,GA,Georgia,-84.641953,31.078400,-84.140868,31.454761
county,13009,Baldwin,Baldwin County,GA,Georgia,-83.429090,32.926141,-83.044327,33.190377
county,13011,Banks,Banks County,GA,Georgia,-83.669243,34.197499,-83.338123,34.491725
county,13013,Barrow,Barrow County,GA,Georgia,-83.869115,33.894573,-83.536900,34.127493
county,13015,Bartow,Bartow County,GA,Georgia,-85.047046,34.075297,-84.644293,34.413060
county,13017,Ben Hill,Ben Hill County,GA,Georgia,-83.484529,31.651691,-82.995698,31.851783
county,13019,Berrien,Berrien County,GA,Georgia,-83.439010,31.025405,-83.033468,31.475991
county,13021,Bibb,Bibb County,GA,Georgia,-83.892050,32.660643,-83.489430,32.952792
county,13023,Bleckley,Bleckley County,GA,Georgia,-83.498039,32.272489,-83.138991,32.584201
county,13025,Brantley,Brantley County,GA,Georgia,-82.284561,31.010448,-81.731694,31.373721
county,13027,Brooks,Brooks County,GA,Georgia,-83.743729,30.634405,-83.309186,31.078946
county,13029,Bryan,Bryan County,GA,Georgia,-81.781712,31.726070,-81.138324,32.241289
county,13031,Bulloch,Bulloch County,GA,Georgia,-82.030233,32.152890,-81.433128,32.653385
county,13033,Burke,Burke County,GA,Georgia,-82.316512,32.803863,-81.541733,33.296989
county,13035,Butts,Butts County,GA,Georgia,-84.123767,33.180238,-83.807265,33.444667
county,13037,Calhoun,Calhoun County,GA,Georgia,-84.828062,31.427882,-84.412521,31.643670
county,13039,Camden,Camden County,GA,Georgia,-81.936749,30.708656,-81.403409,31.169650
county,13043,Candler,Candler County,GA,Georgia,-82.254572,32.268783,-81.918671,32.560063
county,13045,Carroll,Carroll County,GA,Georgia,-85.338201,33.425506,-84.809181,33.812322
county,13047,Catoosa,Catoosa County,GA,Georgia,-85.265055,34.767639,-84.979661,34.987647
county,13049,Charlton,Charlton County,GA,Georgia,-82.420442,30.357851,-81.891899,31.075809
county,13051,Chatham,Chatham County,GA,Georgia,-81.391698,31.720934,-80.840378,32.237468
county,13053,Chattahoochee,Chattahoochee County,GA,Georgia,-85.008096,32.220951,-84.637323,32.534956
county,13055,Chattooga,Chattooga County,GA,Georgia,-85.527261,34.286097,-85.107748,34.589305
county,13057,Cherokee,Cherokee County,GA,Georgia,-84.659241,34.073539,-84.257586,34.412590
county,13059,Clarke,Clarke County,GA,Georgia,-83.537385,33.847977,-83.240860,34.040288
county,13061,Clay,Clay County,GA,Georgia,-85.140951,31.485871,-84.799134,31.780460
county,13063,Clayton,Clayton County,GA,Georgia,-84.458665,33.352465,-84.243858,33.648875
county,13065,Clinch,Clinch County,GA,Georgia,-82.971336,30.581745,-82.418632,31.184135
county,13067,Cobb,Cobb County,GA,Georgia,-84.739679,33.743683,-84.374666,34.081779
county,13069,Coffee,Coffee County,GA,Georgia,-83.151087,31.363908,-82.596283,31.816154
county,13071,Colquitt,Colquitt County,GA,Georgia,-84.013858,31.025846,-83.505386,31.334966
county,13073,Columbia,Columbia County,GA,Georgia,-82.442846,33.354635,-82.028238,33.700580
county,13075,Cook,Cook County,GA,Georgia,-83.576969,31.027275,-83.279781,31.350361
county,13077,Coweta,Coweta County,GA,Georgia,-85.015358,33.191043,-84.497043,33.511687
county,13079,Crawford,Crawford County,GA,Georgia,-84.202628,32.529927,-83.701090,32.857136
county,13081,Crisp,Crisp County,GA,Georgia,-83.961278,31.803495,-83.609537,32.030595
county,13083,Dade,Dade County,GA,Georgia,-85.605165,34.623858,-85.363919,34.984678
county,13085,Dawson,Dawson County,GA,Georgia,-84.346550,34.334011,-83.957077,34.617924
county,13087,Decatur,Decatur County,GA,Georgia,-84.871322,30.689969,-84.376205,31.079504
county,13089,DeKalb,DeKalb County,GA,Georgia,-84.349875,33.614666,-84.023713,33.970880
county,13091,Dodge,Dodge County,GA,Georgia,-83.373931,31.900325,-82.871790,32.452533
county,13093,Dooly,Dooly County,GA,Georgia,-84.033494,32.027938,-83.606113,32.292175
county,13095,Dougherty,Dougherty County,GA,Georgia,-84.457662,31.435856,-83.981606,31.650274
